Z Q M X A Y B DT DK COL
86 84 223.00000 0.13682606E-01 -.20285947E-01 0.19121775E-02 -.17151338E-01 0.22009655E+00 0.18123634E-01 06
86 84 223.00000 0.35592705E-03 -.79043516E-02 0.17647383E-02 0.11534941E-01 0.23964896E+00 0.15408290E-01 06
86 84 223.00000 0.65339349E-03 0.16355996E-02 0.21768873E-03 0.44476557E-02 0.27076049E+00 0.15421010E-01 06
86 84 223.00000 0.72049850E-03 0.56365409E-02 0.23432732E-03 -.98222350E-03 0.27509380E+00 0.15423455E-01 06
86 84 223.00000 -.73505053E-04 0.22726636E-02 -.35948367E-02 -.15258753E-01 0.27740520E+00 0.15422949E-01 06
86 84 223.00000 -.33631371E-02 -.13506498E-01 0.37634647E-03 0.24311299E-03 0.23645073E+00 0.15122291E-01 06
86 84 223.00000 -.26961168E-03 0.94146631E-04 0.38292901E-02 0.13898655E-01 0.26768525E+00 0.15287724E-01 06
86 84 223.00000 -.17984279E-03 -.13024252E-01 -.14854805E-03 0.12291050E-01 0.22333212E+00 0.15571068E-01 06
86 84 223.00000 0.19840456E-01 -.18489198E-01 0.39561439E-02 0.19138193E-01 0.25264954E+00 0.19183760E-01 06
86 84 223.00000 0.21733402E-03 -.19563943E-02 -.12946439E-02 -.12739550E-01 0.26753517E+00 0.15363917E-01 06
86 84 223.00000 -.64244844E-03 -.60864875E-02 -.50211169E-03 -.10974494E-01 0.25382164E+00 0.15192858E-01 06
86 84 223.00000 0.13075378E-01 0.34202584E-01 -.21304549E-02 -.91271461E-02 0.34700663E+00 0.15742455E-01 06
86 84 223.00000 0.82811657E-02 -.14761085E-01 -.62165495E-03 0.14930311E-01 0.23058946E+00 0.17009821E-01 06
86 84 223.00000 -.17969268E-02 -.78183095E-02 -.62868238E-04 -.23859645E-02 0.23077070E+00 0.15012407E-01 06
86 84 223.00000 0.20582020E-02 0.38068128E-02 0.41791762E-02 0.15760119E-01 0.25089241E+00 0.16097876E-01 06
86 84 223.00000 -.19603264E-01 0.12232939E-01 0.95863679E-01 0.35049783E-01 0.25622377E+00 0.15553480E-01 06
86 84 223.00000 0.72813575E-02 -.23313783E-02 -.13437635E-01 -.18596308E-01 0.25186059E+00 0.17485750E-01 06
86 84 223.00000 0.71338914E-03 0.17590738E-01 0.21241318E-02 0.15871656E-01 0.29800632E+00 0.15892747E-01 06
86 84 223.00000 -.29228566E-02 0.14094197E-01 -.16849681E-01 -.17826902E-01 0.29353693E+00 0.15854324E-01 06
86 84 223.00000 0.12412140E-01 -.17246398E-01 -.60531824E-03 -.17271760E-01 0.25473924E+00 0.17783263E-01 06
86 84 223.00000 0.17030864E-02 0.15817410E-01 0.17106576E-02 0.15740853E-01 0.28465569E+00 0.16190249E-01 06
86 84 223.00000 0.34555772E-02 -.18148550E-01 -.15478288E-02 0.11841033E-01 0.19379346E+00 0.16481860E-01 06
86 84 223.00000 -.95719867E-03 0.18089720E-03 -.16015344E-02 -.92569142E-02 0.25931938E+00 0.15083107E-01 06
86 84 223.00000 0.47557661E-02 0.32905234E-01 -.20027936E-02 -.68472373E-02 0.34476068E+00 0.14390737E-01 06
86 84 223.00000 0.51379132E-02 -.47275537E-02 0.12215429E-02 0.14037102E-01 0.26213188E+00 0.16448715E-01 06
86 84 223.00000 0.18699863E-02 0.13837099E-01 0.32662104E-03 0.11352314E-01 0.29676178E+00 0.15785109E-01 06
86 84 223.00000 0.91993546E-03 -.53875784E-02 0.77747987E-03 0.68017262E-02 0.25127781E+00 0.15488237E-01 06
86 84 223.00000 0.45064803E-03 0.24774095E-01 0.10880611E-03 0.16101318E-02 0.32544554E+00 0.14529466E-01 06
86 84 223.00000 0.73876778E-02 -.10271541E-01 0.21800925E-03 0.15643651E-01 0.24354233E+00 0.16815501E-01 06
86 84 223.00000 -.94331664E-03 0.18579412E-01 -.86990120E-02 -.17371552E-01 0.32082305E+00 0.15975229E-01 06
86 84 223.00000 0.69842782E-02 -.12874272E-01 0.12270369E-02 0.15950104E-01 0.23547292E+00 0.16714383E-01 06
86 84 223.00000 0.17368532E-01 -.99691164E-02 -.34654271E-01 -.22163515E-01 0.29493764E+00 0.20312801E-01 06
86 84 223.00000 -.21455612E-02 -.43139807E-02 0.16846757E-02 0.82962092E-02 0.21331202E+00 0.14861415E-01 06
86 84 223.00000 0.86310461E-02 -.10481335E-01 -.74710900E-03 0.14554925E-01 0.24483817E+00 0.17103805E-01 06
86 84 223.00000 0.14844068E-03 -.54444916E-02 -.31684735E-03 0.80957549E-03 0.23642219E+00 0.15325862E-01 06
86 84 223.00000 0.90975711E-02 -.97293608E-02 -.11612996E-02 -.15867541E-01 0.23171504E+00 0.17198389E-01 06
86 84 223.00000 0.12385246E-03 0.20245225E-01 -.86264085E-03 -.63098400E-02 0.28315461E+00 0.14906047E-01 06
86 84 223.00000 0.22992538E-02 0.12272162E-01 0.99056778E-03 0.14647124E-01 0.30374863E+00 0.16181336E-01 06
86 84 223.00000 0.71155832E-01 -.40858278E-01 0.10370552E-01 0.31573112E-01 0.33154379E+00 0.29513925E-01 06
86 84 223.00000 0.10351158E-01 0.42997176E-01 0.26931520E-02 0.28196893E-02 0.34518203E+00 0.12426827E-01 06
86 84 223.00000 0.10366853E-01 -.20657154E-01 -.22365872E-02 0.15244369E-01 0.24701413E+00 0.17643825E-01 06
86 84 223.00000 0.21439092E-02 0.16769913E-01 0.67407140E-03 0.10534066E-01 0.29954525E+00 0.15719961E-01 06
86 84 223.00000 0.18109785E-03 0.83646163E-02 -.13624833E-02 -.10030102E-01 0.27516840E+00 0.15371829E-01 06
86 84 223.00000 -.39456617E-02 -.19454055E-01 -.14217028E-02 0.71389521E-02 0.21422389E+00 0.15814270E-01 06
86 84 223.00000 0.30610022E-01 0.35553904E-01 -.22630465E-02 -.94850242E-02 0.37517538E+00 0.17598539E-01 06
86 84 223.00000 0.46930238E-02 -.12184653E-01 0.58986620E-04 0.12573492E-01 0.23836661E+00 0.16311143E-01 06
86 84 223.00000 -.18141869E-02 -.82409032E-02 -.43993389E-03 -.21809662E-02 0.22517278E+00 0.15024206E-01 06
86 84 223.00000 -.71281729E-02 -.16060190E-01 -.75381536E-03 0.31024761E-02 0.19223737E+00 0.15055057E-01 06
86 84 223.00000 0.17857144E-02 0.10216531E-01 0.67557699E-03 0.11051062E-01 0.25754002E+00 0.15793717E-01 06
86 84 223.00000 0.60160072E-03 -.26578400E-02 0.10490871E-02 0.66632711E-02 0.25391196E+00 0.15410090E-01 06
86 84 223.00000 -.39565095E-02 -.13268870E-01 0.14019156E-03 0.32409863E-02 0.19392229E+00 0.15034052E-01 06
86 84 223.00000 -.65934521E-03 0.93967587E-02 -.40103727E-02 -.15512516E-01 0.30258252E+00 0.15492272E-01 06
86 84 223.00000 0.26037657E-01 0.30346290E-01 -.21197205E-02 -.12849627E-01 0.34506886E+00 0.18561833E-01 06
86 84 223.00000 0.91169243E-02 0.38490854E-01 -.33272950E-02 -.49728327E-02 0.33564604E+00 0.13728050E-01 06
86 84 223.00000 -.10582601E-01 -.21536236E-01 -.44092088E-02 0.32682267E-01 0.18255200E+00 0.16832413E-01 06
86 84 223.00000 0.29822864E-02 -.14993251E-01 0.52697780E-03 -.99801721E-02 0.24995391E+00 0.16144400E-01 06
86 84 223.00000 0.20216155E-02 0.12375837E-01 -.80448479E-03 -.11391857E-01 0.31842942E+00 0.15843760E-01 06
86 84 223.00000 0.32461808E-02 -.11920162E-01 -.98201356E-03 -.13967041E-01 0.23254711E+00 0.16036948E-01 06
86 84 223.00000 0.35824876E-02 -.42179038E-02 0.40604309E-02 0.14700227E-01 0.24449703E+00 0.16098606E-01 06
86 84 223.00000 0.36187085E-02 -.11371121E-01 0.16305046E-03 -.13049041E-01 0.25611150E+00 0.16096183E-01 06
86 84 223.00000 0.11378490E-02 -.15888654E-01 -.91427154E-03 0.10591749E-01 0.22343794E+00 0.15965906E-01 06
86 84 223.00000 0.51949455E-02 0.33656683E-01 0.16195935E-02 0.60081366E-02 0.35315171E+00 0.14299150E-01 06
86 84 223.00000 -.75361358E-02 -.22650235E-01 0.25440450E-02 -.10427175E-01 0.17146008E+00 0.15879077E-01 06
86 84 223.00000 0.12710183E-02 0.10355427E-01 -.94876420E-03 -.12802545E-01 0.29741080E+00 0.15745874E-01 06
86 84 223.00000 -.71830655E-03 -.13366331E-02 -.97535409E-03 -.82952743E-02 0.23992618E+00 0.15133748E-01 06
86 84 223.00000 0.20653705E-02 0.22492093E-01 0.97922958E-04 0.24009364E-02 0.29001676E+00 0.15127073E-01 06
86 84 223.00000 0.23775486E-02 0.15214506E-01 0.18024937E-03 0.13528056E-01 0.30329316E+00 0.16036139E-01 06
86 84 223.00000 0.31979153E-03 0.14535645E-01 -.82656336E-03 -.90533229E-02 0.31044972E+00 0.15292050E-01 06
86 84 223.00000 0.15327406E-02 0.34717012E-01 -.28785691E-03 0.10583160E-02 0.32821534E+00 0.13250802E-01 06
86 84 223.00000 0.97373342E-03 -.12379847E-02 0.15940386E-02 0.14525293E-01 0.26676845E+00 0.15564397E-01 06
86 84 223.00000 0.39147370E-02 0.38161438E-01 -.42942887E-03 -.76595704E-03 0.34607798E+00 0.12888764E-01 06
86 84 223.00000 0.11401785E-02 -.18808313E-01 0.41202301E-03 -.14476297E-02 0.22143345E+00 0.16163620E-01 06
86 84 223.00000 -.77749179E-03 0.62383350E-02 -.12526243E-01 -.17141364E-01 0.27611220E+00 0.15797190E-01 06
86 84 223.00000 0.62726804E-01 -.36609480E-01 -.25040952E-01 -.31687702E-01 0.29059671E+00 0.28360189E-01 06
86 84 223.00000 0.36401767E-02 0.24352527E-01 0.23472586E-02 0.16049454E-01 0.33860722E+00 0.16347875E-01 06
86 84 223.00000 0.65752500E-01 -.42200920E-01 -.36529790E-02 0.28886193E-01 0.29640547E+00 0.27792189E-01 06
86 84 223.00000 -.54475412E-03 0.55971142E-02 0.24957992E-03 -.39426852E-02 0.25829337E+00 0.15142736E-01 06
86 84 223.00000 0.21474167E-02 -.29745882E-02 0.60891114E-03 0.13208329E-01 0.28527101E+00 0.15793870E-01 06
86 84 223.00000 0.13669361E-01 0.24539188E-01 0.28072777E-01 0.25613734E-01 0.33349845E+00 0.18592542E-01 06
86 84 223.00000 0.13166976E-01 0.28300806E-01 -.57278763E-02 -.16238346E-01 0.36501681E+00 0.17613333E-01 06
86 84 223.00000 0.57423092E-01 0.31296733E-01 -.87833505E-02 -.55030293E-02 0.42214952E+00 0.19045544E-01 06
86 84 223.00000 0.15421627E-02 0.17809203E-01 -.73941125E-03 -.95863135E-02 0.30168723E+00 0.15487471E-01 06
86 84 223.00000 -.35580160E-02 -.65329516E-02 0.17403459E-03 0.39340270E-02 0.22322896E+00 0.14656375E-01 06
86 84 223.00000 -.28964103E-02 -.12026832E-01 -.58591874E-03 -.96971523E-02 0.21902733E+00 0.15103799E-01 06
86 84 223.00000 -.15371980E-03 -.40364607E-02 0.52059634E-03 0.69845618E-02 0.27029898E+00 0.15260908E-01 06
86 84 223.00000 -.18807805E-02 -.83863425E-02 -.51240191E-03 -.65896888E-02 0.26168244E+00 0.15022540E-01 06
86 84 223.00000 0.14536675E-02 -.56185738E-02 0.55343604E-03 0.88352241E-02 0.23723515E+00 0.15606156E-01 06
86 84 223.00000 0.55613933E-05 -.11084899E-01 -.32799919E-03 -.42519706E-02 0.22750362E+00 0.15452226E-01 06
86 84 223.00000 0.19252769E-02 -.32403579E-02 -.59762153E-03 -.12179665E-01 0.25927143E+00 0.15731862E-01 06
86 84 223.00000 -.11581400E-02 -.15881550E-01 0.12806990E-03 -.62367060E-03 0.20863548E+00 0.15612763E-01 06
86 84 223.00000 -.12848347E-02 -.47261100E-02 0.26521140E-04 0.52446434E-04 0.24969944E+00 0.15031734E-01 06
86 84 223.00000 0.39225528E-02 -.37994137E-02 0.20816266E-03 -.14633954E-01 0.28015516E+00 0.16206253E-01 06
86 84 223.00000 -.71002890E-02 0.20562846E-01 -.31642531E-01 -.22006388E-01 0.29833307E+00 0.15662832E-01 06
86 84 223.00000 0.13168204E-03 -.39178852E-03 0.12974731E-02 0.98559901E-02 0.24045061E+00 0.15329686E-01 06
86 84 223.00000 -.36778314E-02 -.54541535E-02 0.11455382E-02 0.25709781E-02 0.23311865E+00 0.14596614E-01 06
86 84 223.00000 0.33466630E-01 0.45301085E-01 0.93737274E-02 0.32977794E-02 0.38635250E+00 0.13192935E-01 06
86 84 223.00000 0.15456113E-01 -.10693501E-01 -.11073525E-01 -.19075335E-01 0.26131292E+00 0.18778924E-01 06
86 84 223.00000 0.49065717E-03 0.32982619E-02 -.61103496E-03 -.85051640E-02 0.26253550E+00 0.15419897E-01 06
86 84 223.00000 0.66720888E-03 0.13522173E-01 -.15853837E-02 -.15482898E-01 0.29002824E+00 0.15848712E-01 06
86 84 223.00000 0.71309705E-02 -.84520732E-02 -.38040546E-02 -.16094100E-01 0.26556568E+00 0.16776028E-01 06
86 84 223.00000 0.95418784E-02 -.16315727E-01 -.17079864E+00 -.54005931E-01 0.26725934E+00 0.23902863E-01 06
86 84 223.00000 0.12798666E-02 -.17644112E-01 0.67482158E-03 -.42385998E-02 0.21256122E+00 0.16079805E-01 06
86 84 223.00000 -.19317845E-02 -.13043976E-02 0.13204620E-02 0.92587105E-02 0.24904460E+00 0.14877448E-01 06
86 84 223.00000 0.24769629E-02 0.84491429E-02 -.77365747E-03 -.12813519E-01 0.30378000E+00 0.16049245E-01 06
86 84 223.00000 0.70943159E-01 0.37231592E-01 -.18279385E-01 0.14118815E-02 0.43249615E+00 0.15324104E-01 06
86 84 223.00000 0.16601189E-02 0.77639727E-02 -.76448141E-04 -.65029974E-02 0.25176662E+00 0.15676808E-01 06
86 84 223.00000 -.16573271E-02 0.10842629E-01 -.13239035E-01 -.18058696E-01 0.29312249E+00 0.16005549E-01 06
86 84 223.00000 0.49700656E-02 -.85782122E-02 0.47359598E-03 -.12294806E-01 0.22333750E+00 0.16350119E-01 06
86 84 223.00000 0.46222932E-04 -.19114192E-01 -.10097263E-02 0.10106731E-01 0.22479981E+00 0.16229884E-01 06
86 84 223.00000 0.17993451E-02 0.42552485E-02 -.17609536E-03 -.78839351E-02 0.27966109E+00 0.15726337E-01 06
86 84 223.00000 0.15525136E-02 -.40593058E-02 0.11624647E-03 0.30654677E-02 0.22925623E+00 0.15606345E-01 06
86 84 223.00000 0.50091730E-02 0.36526593E-01 0.63433878E-03 0.42462110E-03 0.34947751E+00 0.13466545E-01 06
86 84 223.00000 0.15985407E-02 0.92142630E-02 0.30215779E-03 0.41295628E-02 0.26612902E+00 0.15621411E-01 06
86 84 223.00000 0.64186326E-03 -.51450752E-02 -.17464739E-02 -.12698879E-01 0.24665326E+00 0.15436019E-01 06
86 84 223.00000 -.10224738E-02 -.11790313E-01 0.69279420E-03 0.12105066E-01 0.22194142E+00 0.15360167E-01 06
86 84 223.00000 0.75983133E-02 -.17656720E-01 0.13549504E-02 -.12965360E-01 0.23811448E+00 0.17014694E-01 06
86 84 223.00000 -.16868026E-02 -.17102472E-01 -.37841350E-03 0.26835622E-02 0.22097724E+00 0.15681879E-01 06
86 84 223.00000 0.19049793E-01 -.16895309E-01 0.38225825E-02 0.20011333E-01 0.25442907E+00 0.19059953E-01 06
86 84 223.00000 -.16977222E-02 -.14151724E-02 0.39452204E-03 0.23910925E-02 0.26062790E+00 0.14909441E-01 06
86 84 223.00000 -.13294031E-03 -.67141223E-02 0.46134127E-12 0.40003196E-15 -.31299326E+00 -.18612423E-01 05
86 84 223.00000 0.11393047E-02 0.22037802E-02 -.31435133E-02 -.53603207E-02 -.27001767E+00 -.18297308E-01 05
86 84 223.00000 -.19121232E-02 -.18772231E-02 0.26040486E-03 0.17568869E-02 -.32361924E+00 -.18929437E-01 05
86 84 223.00000 -.21299306E-02 0.95743653E-02 -.41295332E-03 0.23189470E-02 -.25440951E+00 -.18820408E-01 05
86 84 223.00000 -.45148950E-02 0.18863214E-01 0.11639729E-02 0.10657454E-02 -.25184166E+00 -.19274413E-01 05
86 84 223.00000 -.16343259E-02 0.41094252E-02 -.18397622E-03 -.46105756E-02 -.31149404E+00 -.18811939E-01 05
86 84 223.00000 0.50456757E-03 -.14507957E-02 0.10422770E-02 0.60271651E-02 -.31070651E+00 -.18452533E-01 05
86 84 223.00000 -.17064358E-02 -.17855014E-01 0.28154769E-05 0.12920378E-02 -.34039076E+00 -.18363132E-01 05
86 84 223.00000 0.20381879E-02 -.22877418E-02 -.47803205E-02 -.53507373E-02 -.27749574E+00 -.18172688E-01 05
86 84 223.00000 -.14197568E-02 -.10318487E-02 0.10915494E-03 -.54082888E-02 -.29274463E+00 -.18826794E-01 05
86 84 223.00000 0.16210378E-02 -.70469547E-02 0.54087686E-03 0.86748267E-02 -.29047250E+00 -.18237387E-01 05
86 84 223.00000 -.63448360E-03 -.16687873E-01 0.10622184E-03 -.40033933E-02 -.30820759E+00 -.18334419E-01 05
86 84 223.00000 0.13347821E-02 -.17560909E-01 -.25697503E-03 -.98446796E-02 -.31958097E+00 -.17891872E-01 05
86 84 223.00000 0.89768444E-03 -.45781701E-02 0.12661767E-02 0.55974822E-02 -.30418273E+00 -.18404898E-01 05
86 84 223.00000 -.24610132E-02 0.12061453E-01 -.65524413E-03 -.35067114E-02 -.28395119E+00 -.18871223E-01 05
86 84 223.00000 0.21870968E-01 -.47231247E-01 0.62357763E-01 -.86664862E-04 -.31025941E+00 -.15266223E-01 05
86 84 223.00000 0.57685990E-03 -.11652057E-01 0.25035716E-03 0.39294416E-02 -.31975464E+00 -.18415480E-01 05
86 84 223.00000 0.66395882E-02 -.60436304E-02 0.12736753E-01 0.16566629E-02 -.31298951E+00 -.17580191E-01 05
86 84 223.00000 0.66153142E-02 -.15943895E-01 -.13694181E-01 -.44999199E-02 -.28863693E+00 -.17152991E-01 05
86 84 223.00000 0.28081724E-02 -.14488343E-01 0.54042227E-03 0.78349239E-02 -.31899024E+00 -.17941451E-01 05
86 84 223.00000 0.40108095E-02 -.99699478E-02 -.69696466E-02 -.56195650E-02 -.32614563E+00 -.17770833E-01 05
86 84 223.00000 -.13458346E-02 -.22885103E-01 0.24456730E-01 0.41842032E-03 -.32820357E+00 -.16349517E-01 05
86 84 223.00000 -.83627945E-02 -.17019484E-01 0.76442349E-03 0.72449807E-02 -.33574580E+00 -.18870066E-01 05
86 84 223.00000 -.12469970E-02 -.16090197E-01 0.42340288E-03 -.85880156E-02 -.34040375E+00 -.18367468E-01 05
86 84 223.00000 0.26952388E-02 -.64642441E-02 0.21502542E-02 0.70446604E-02 -.28099866E+00 -.18056678E-01 05
86 84 223.00000 0.13469149E-02 -.63085729E-02 0.69627826E-04 0.34689260E-02 -.28823585E+00 -.18347673E-01 05
86 84 223.00000 0.52030172E-02 -.11062757E-01 -.97833445E-02 -.51224024E-02 -.28603145E+00 -.17555789E-01 05
86 84 223.00000 -.64889489E-03 -.65093746E-02 0.21368991E-03 0.37984638E-02 -.32148573E+00 -.18694571E-01 05
86 84 223.00000 0.88997608E-02 -.22278563E-01 -.21954048E-01 -.11501519E-02 -.28526880E+00 -.16460944E-01 05
86 84 223.00000 0.74351791E-03 -.56121654E-02 0.31964757E-03 0.45908710E-02 -.31330414E+00 -.18448540E-01 05
86 84 223.00000 0.46264586E-02 -.18620180E-01 0.30542218E-02 0.82248475E-02 -.31933715E+00 -.17380408E-01 05
86 84 223.00000 0.26394165E-02 -.37999959E-02 -.56424259E-02 -.49580742E-02 -.28258666E+00 -.18065451E-01 05
86 84 223.00000 -.42122047E-02 0.26155311E-01 0.48315818E-03 0.10460807E-02 -.24338621E+00 -.19236624E-01 05
86 84 223.00000 0.14367037E-01 0.16103276E-01 -.24653976E-01 0.79427264E-02 -.20491137E+00 -.17634282E-01 05
86 84 223.00000 -.38130220E-02 -.13608384E-01 0.27461182E-03 0.25227305E-02 -.34414765E+00 -.18907682E-01 05
86 84 223.00000 0.10244960E+00 -.27680478E-01 0.91066122E-01 -.33204697E-01 -.14444899E+00 -.12936452E-01 05
86 84 223.00000 -.19298142E-02 0.22047135E-01 0.55377839E-02 0.18069335E-02 -.26248300E+00 -.18893935E-01 05
86 84 223.00000 -.83094768E-03 -.15686543E-01 -.42071427E-03 -.34318276E-02 -.35345927E+00 -.18424550E-01 05
86 84 223.00000 0.32247497E-03 -.10045641E-01 0.41218190E-04 -.67014025E-02 -.35054244E+00 -.18466281E-01 05
86 84 223.00000 0.19649067E-01 -.42262532E-01 -.66722192E-01 0.58846426E-02 -.31217461E+00 -.13957075E-01 05
86 84 223.00000 -.30992946E-02 0.19548459E-01 -.24782012E-02 -.10335478E-02 -.27849945E+00 -.18941978E-01 05
86 84 223.00000 -.11573103E-02 0.39830040E-02 0.25760369E-03 0.58188567E-02 -.29057527E+00 -.18718805E-01 05
86 84 223.00000 0.17882610E-01 -.28422075E-01 -.30557472E-01 -.15682423E-03 -.30486838E+00 -.16421367E-01 05
86 84 223.00000 -.24425235E-03 0.14100502E-01 -.50307466E-02 -.29650443E-02 -.26582505E+00 -.18525880E-01 05
86 84 223.00000 0.34773579E-02 -.41387882E-02 0.23509687E-02 0.67546082E-02 -.30496895E+00 -.17897389E-01 05
86 84 223.00000 0.25885930E-02 -.10143914E-01 -.37083650E-03 -.63008418E-02 -.30764699E+00 -.18102406E-01 05
86 84 223.00000 -.21915821E-02 -.12718366E-01 -.78074491E-03 0.28073571E-02 -.35100501E+00 -.18766762E-01 05
86 84 223.00000 -.10729458E-03 -.12485415E-01 0.19838105E-02 0.86726778E-02 -.32393280E+00 -.18340367E-01 05
86 84 223.00000 -.40987897E-02 0.16555910E-01 -.11339816E-02 -.94919200E-03 -.28675295E+00 -.19183606E-01 05
86 84 223.00000 0.21308749E-02 -.92518661E-02 0.52457741E-04 0.34676130E-02 -.31602356E+00 -.18210221E-01 05
86 84 223.00000 0.47324460E-03 0.26429241E-01 -.92448178E-02 -.40150415E-05 -.25471486E+00 -.18727064E-01 05
86 84 223.00000 0.61694519E-02 0.18415287E-01 -.13554993E-01 0.17563975E-02 -.26683681E+00 -.18058356E-01 05
86 84 223.00000 -.31544021E-03 -.13640242E-01 0.35474000E-03 -.34779459E-02 -.33610921E+00 -.18475956E-01 05
86 84 223.00000 0.11460394E-02 -.14843332E-01 0.39145572E-03 -.31998565E-02 -.29391520E+00 -.18233498E-01 05
86 84 223.00000 0.16400866E-02 -.12023279E-01 0.58168872E-03 0.95654189E-02 -.31189255E+00 -.18122053E-01 05
86 84 223.00000 0.72147695E-03 0.52799185E-02 0.16962690E-02 0.57671950E-02 -.28327831E+00 -.18321932E-01 05
86 84 223.00000 0.89811227E-03 -.62831953E-02 -.12641454E-02 -.86402601E-02 -.30933485E+00 -.18355868E-01 05
86 84 223.00000 0.15481480E-01 -.32580745E-01 -.43398646E-01 0.30361803E-02 -.32724912E+00 -.15464332E-01 05
86 84 223.00000 -.45474026E-02 0.32563169E-01 0.17805784E-02 0.29241156E-03 -.24997784E+00 -.19517668E-01 05
86 84 223.00000 0.22186895E-02 -.31653556E-01 -.58866937E-01 0.10775938E-01 -.32715021E+00 -.13160334E-01 05
86 84 223.00000 0.40336370E-02 -.69416203E-02 -.30040039E-02 -.68331363E-02 -.32486815E+00 -.17809341E-01 05
86 84 223.00000 -.52467488E-03 -.11858644E-01 -.23927052E-03 0.69364541E-02 -.32756184E+00 -.18539652E-01 05
86 84 223.00000 -.10226829E-02 0.95504610E-02 0.27082156E-02 0.44175819E-02 -.28137697E+00 -.18642698E-01 05
86 84 223.00000 -.16793333E-02 -.57398640E-02 -.14569185E-03 0.53751491E-02 -.29389667E+00 -.18869707E-01 05
86 84 223.00000 -.27588834E-02 0.62032829E-02 -.44098838E-03 -.32193274E-02 -.29628869E+00 -.19016220E-01 05
86 84 223.00000 0.13118166E-02 -.15522643E-01 0.79801618E-03 -.48669741E-02 -.35738893E+00 -.18171775E-01 05
86 84 223.00000 -.27898366E-02 0.32234847E-01 -.48237258E-02 0.34284423E-03 -.25897356E+00 -.19082206E-01 05
86 84 223.00000 -.34616296E-03 0.65768529E-02 0.28449571E-02 0.43934579E-02 -.24045500E+00 -.18524676E-01 05
86 84 223.00000 -.48983650E-03 -.81905436E-02 -.59964231E-03 0.34978791E-02 -.33403148E+00 -.18653651E-01 05
86 84 223.00000 0.11336110E-01 -.27145617E-01 -.33506821E-01 0.13784923E-02 -.29425997E+00 -.15847873E-01 05
86 84 223.00000 0.48818505E-02 -.17961238E-01 0.18748590E-01 0.27713622E-02 -.32454385E+00 -.17151158E-01 05
86 84 223.00000 0.19560326E-02 0.33286604E-03 -.26130881E-02 -.56887046E-02 -.27431094E+00 -.18144261E-01 05
86 84 223.00000 -.35008558E-02 0.20725121E-01 0.22035179E-02 0.25278581E-02 -.29351889E+00 -.19084939E-01 05
86 84 223.00000 0.16134973E-01 -.24088179E-01 -.28008664E-01 0.32099907E-03 -.29931577E+00 -.16435615E-01 05
86 84 223.00000 0.12824584E-02 -.10701195E-01 0.88802910E-03 -.82986430E-02 -.33216110E+00 -.18287283E-01 05
86 84 223.00000 -.18015981E-02 0.12561810E-01 -.37145166E-02 -.21376145E-02 -.24791249E+00 -.18728882E-01 05
86 84 223.00000 0.29427946E-02 -.11205378E-01 -.27865578E-02 -.75269336E-02 -.29347911E+00 -.17952289E-01 05
86 84 223.00000 0.21961700E-02 -.11429773E-01 -.13093905E-02 -.79505287E-02 -.33744402E+00 -.18092343E-01 05
86 84 223.00000 -.47316643E-02 -.16456505E-01 0.27980664E-03 0.65488379E-03 -.32692725E+00 -.18766973E-01 05
